Country or Area,SNA93 Table Code,Sub Group,Item,SNA93 Item Code,Year,Series,Currency,SNA System,Fiscal Year Type,Value,Value Footnotes
Andorra,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2016,1000,Euro,2008,Western calendar year,1224016000,
Andorra,3.2,Individual consumption expenditure of general government,Housing,14.1,2016,1100,Euro,2008,Western calendar year,3054015.382,3
Andorra,3.2,Individual consumption expenditure of general government,Health,14.2,2016,1100,Euro,2008,Western calendar year,153256519,3
Andorra,3.2,Individual consumption expenditure of general government,Health,14.2,2016,1000,Euro,2008,Western calendar year,63878300,
Andorra,3.2,Individual consumption expenditure of general government,Health,14.2,2016,100,Euro,1993,Western calendar year,63878250,
Andorra,3.2,Individual consumption expenditure of general government,Recreation and culture,14.3,2016,1100,Euro,2008,Western calendar year,35479390.79,3
Andorra,3.2,Individual consumption expenditure of general government,Education,14.4,2016,1100,Euro,2008,Western calendar year,74030756.36,3
Andorra,3.2,Individual consumption expenditure of general government,Education,14.4,2016,1000,Euro,2008,Western calendar year,63037100,
Andorra,3.2,Individual consumption expenditure of general government,Education,14.4,2016,100,Euro,1993,Western calendar year,63037050,
Andorra,3.2,Individual consumption expenditure of general government,Social protection,14.5,2016,1100,Euro,2008,Western calendar year,174665143.7,3
Andorra,3.2,Individual consumption expenditure of general government,Social protection,14.5,2016,1000,Euro,2008,Western calendar year,18977300,
Andorra,3.2,Individual consumption expenditure of general government,Social protection,14.5,2016,100,Euro,1993,Western calendar year,18977270,
Andorra,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2016,1100,Euro,2008,Western calendar year,440485825.3,3
Andorra,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2016,1000,Euro,2008,Western calendar year,145893000,5
Andorra,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2016,100,Euro,1993,Western calendar year,145892570,
Andorra,3.2,,Equals: Total actual individual consumption,P.41,2016,1100,Euro,2008,Western calendar year,1658636000,
Andorra,3.2,,Equals: Total actual individual consumption,P.41,2016,1000,Euro,2008,Western calendar year,1369909000,
Andorra,3.2,,Equals: Total actual individual consumption,P.41,2016,100,Euro,1993,Western calendar year,145892570,
Andorra,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2015,1100,Euro,2008,Western calendar year,192538000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2015,1000,Euro,2008,Western calendar year,192538000,2
Andorra,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2015,1100,Euro,2008,Western calendar year,17083000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2015,1000,Euro,2008,Western calendar year,17083000,2
Andorra,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2015,1100,Euro,2008,Western calendar year,69928000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2015,1000,Euro,2008,Western calendar year,69928000,2
Andorra,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2015,1100,Euro,2008,Western calendar year,376905000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2015,1000,Euro,2008,Western calendar year,376905000,2
Andorra,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2015,1100,Euro,2008,Western calendar year,39218000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2015,1000,Euro,2008,Western calendar year,39218000,2
Andorra,3.2,Individual consumption expenditure of households,Health,6,2015,1100,Euro,2008,Western calendar year,22822000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,Health,6,2015,1000,Euro,2008,Western calendar year,22822000,2
Andorra,3.2,Individual consumption expenditure of households,Transport,7,2015,1100,Euro,2008,Western calendar year,170397000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,Transport,7,2015,1000,Euro,2008,Western calendar year,170397000,2
Andorra,3.2,Individual consumption expenditure of households,Communication,8,2015,1100,Euro,2008,Western calendar year,42425000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,Communication,8,2015,1000,Euro,2008,Western calendar year,42425000,2
Andorra,3.2,Individual consumption expenditure of households,Recreation and culture,9,2015,1100,Euro,2008,Western calendar year,59789000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,Recreation and culture,9,2015,1000,Euro,2008,Western calendar year,59789000,2
Andorra,3.2,Individual consumption expenditure of households,Education,10,2015,1100,Euro,2008,Western calendar year,13109000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,Education,10,2015,1000,Euro,2008,Western calendar year,13109000,2
Andorra,3.2,Individual consumption expenditure of households,Restaurants and hotels,11,2015,1100,Euro,2008,Western calendar year,73104000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,Restaurants and hotels,11,2015,1000,Euro,2008,Western calendar year,73104000,2
Andorra,3.2,Individual consumption expenditure of households,Miscellaneous goods and services,12,2015,1100,Euro,2008,Western calendar year,128946000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,Miscellaneous goods and services,12,2015,1000,Euro,2008,Western calendar year,128946000,2
Andorra,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2015,1100,Euro,2008,Western calendar year,1048137000,3
Andorra,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2015,1000,Euro,2008,Western calendar year,1048137000,
Andorra,3.2,Individual consumption expenditure of households,Plus: Direct purchases abroad by residents,,2015,1100,Euro,2008,Western calendar year,158128000,3
Andorra,3.2,Individual consumption expenditure of households,Plus: Direct purchases abroad by residents,,2015,1000,Euro,2008,Western calendar year,158128000,
Andorra,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2015,1100,Euro,2008,Western calendar year,1206260000,"3,4"
Andorra,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2015,1000,Euro,2008,Western calendar year,1206264000,
Andorra,3.2,Individual consumption expenditure of general government,Housing,14.1,2015,1100,Euro,2008,Western calendar year,3162586.138,3
Andorra,3.2,Individual consumption expenditure of general government,Health,14.2,2015,1100,Euro,2008,Western calendar year,148267656.1,3
Andorra,3.2,Individual consumption expenditure of general government,Health,14.2,2015,1000,Euro,2008,Western calendar year,65418900,
Andorra,3.2,Individual consumption expenditure of general government,Health,14.2,2015,100,Euro,1993,Western calendar year,65418932,
Andorra,3.2,Individual consumption expenditure of general government,Recreation and culture,14.3,2015,1100,Euro,2008,Western calendar year,34249223.66,3
Andorra,3.2,Individual consumption expenditure of general government,Education,14.4,2015,1100,Euro,2008,Western calendar year,72707913.97,3
Andorra,3.2,Individual consumption expenditure of general government,Education,14.4,2015,1000,Euro,2008,Western calendar year,61845200,
Andorra,3.2,Individual consumption expenditure of general government,Education,14.4,2015,100,Euro,1993,Western calendar year,61845230,
Andorra,3.2,Individual consumption expenditure of general government,Social protection,14.5,2015,1100,Euro,2008,Western calendar year,166305589.6,3
Andorra,3.2,Individual consumption expenditure of general government,Social protection,14.5,2015,1000,Euro,2008,Western calendar year,19375900,
Andorra,3.2,Individual consumption expenditure of general government,Social protection,14.5,2015,100,Euro,1993,Western calendar year,19375940,
Andorra,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2015,1100,Euro,2008,Western calendar year,424692969.4,3
Andorra,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2015,1000,Euro,2008,Western calendar year,146640000,5
Andorra,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2015,100,Euro,1993,Western calendar year,146640102,
Andorra,3.2,,Equals: Total actual individual consumption,P.41,2015,1100,Euro,2008,Western calendar year,1630953000,
Andorra,3.2,,Equals: Total actual individual consumption,P.41,2015,1000,Euro,2008,Western calendar year,1352904000,
Andorra,3.2,,Equals: Total actual individual consumption,P.41,2015,100,Euro,1993,Western calendar year,146640102,
Andorra,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2014,1100,Euro,2008,Western calendar year,183822000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2014,1000,Euro,2008,Western calendar year,183822000,2
Andorra,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2014,100,Euro,1993,Western calendar year,146859411,
Andorra,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2014,1100,Euro,2008,Western calendar year,16255000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2014,1000,Euro,2008,Western calendar year,16255000,2
Andorra,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2014,100,Euro,1993,Western calendar year,14136545,
Andorra,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2014,1100,Euro,2008,Western calendar year,70869000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2014,1000,Euro,2008,Western calendar year,70869000,2
Andorra,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2014,100,Euro,1993,Western calendar year,45897326,
Andorra,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2014,1100,Euro,2008,Western calendar year,386230000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2014,1000,Euro,2008,Western calendar year,386230000,2
Andorra,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2014,100,Euro,1993,Western calendar year,293305805,
Andorra,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2014,1100,Euro,2008,Western calendar year,39045000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2014,1000,Euro,2008,Western calendar year,39045000,2
Andorra,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2014,100,Euro,1993,Western calendar year,66921702,
Andorra,3.2,Individual consumption expenditure of households,Health,6,2014,1100,Euro,2008,Western calendar year,21270000,"2,3"
Andorra,3.2,Individual consumption expenditure of households,Health,6,2014,1000,Euro,2008,Western calendar year,21270000,2
Andorra,3.2,Individual consumption expenditure of households,Health,6,2014,100,Euro,1993,Western calendar year,130562570,
Andorra,3.2,Individual consumption expenditure of households,Transport,7,2014,1100,Euro,2008,Western calendar year,173209000,"2,3"
